year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2019,1,AA,American Airlines Network,PVD,"Providence, RI: Theodore Francis Green State",168.00,23.00,9.66,0.00,6.20,0.00,7.14,4.00,1.00,1684.00,870.00,0.00,139.00,0.00,675.00
2019,1,AA,American Airlines Network,PWM,"Portland, ME: Portland International Jetport",149.00,17.00,7.55,0.00,5.29,0.00,4.16,5.00,0.00,716.00,297.00,0.00,198.00,0.00,221.00
2019,1,AA,American Airlines Network,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",735.00,113.00,44.73,4.68,29.60,0.35,33.64,11.00,0.00,4990.00,2157.00,179.00,844.00,6.00,1804.00
2019,1,AA,American Airlines Network,RIC,"Richmond, VA: Richmond International",231.00,34.00,16.90,0.46,5.13,1.00,10.51,1.00,0.00,1487.00,760.00,11.00,145.00,16.00,555.00
2019,1,AA,American Airlines Network,RNO,"Reno, NV: Reno/Tahoe International",97.00,18.00,4.05,0.24,5.16,0.00,8.55,0.00,0.00,780.00,174.00,8.00,166.00,0.00,432.00
2019,1,AA,American Airlines Network,ROC,"Rochester, NY: Greater Rochester International",25.00,3.00,2.20,0.00,0.80,0.00,0.00,0.00,0.00,130.00,118.00,0.00,12.00,0.00,0.00
2019,1,AA,American Airlines Network,RSW,"Fort Myers, FL: Southwest Florida International",533.00,89.00,22.37,10.23,27.83,0.00,28.57,14.00,5.00,3940.00,809.00,435.00,890.00,0.00,1806.00
2019,1,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",681.00,134.00,39.63,8.07,55.85,0.00,30.45,7.00,3.00,5341.00,1820.00,311.00,1521.00,0.00,1689.00
2019,1,AA,American Airlines Network,SAT,"San Antonio, TX: San Antonio International",754.00,111.00,44.04,6.42,18.75,0.00,41.79,6.00,0.00,5606.00,2288.00,318.00,675.00,0.00,2325.00
2019,1,AA,American Airlines Network,SAV,"Savannah, GA: Savannah/Hilton Head International",82.00,14.00,6.25,0.22,2.11,0.00,5.43,0.00,0.00,671.00,386.00,14.00,48.00,0.00,223.00
2019,1,AA,American Airlines Network,SDF,"Louisville, KY: Louisville Muhammad Ali International",26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,1,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",558.00,98.00,37.91,7.81,25.45,0.31,26.52,6.00,4.00,5041.00,2072.00,559.00,761.00,12.00,1637.00
2019,1,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",1066.00,290.00,55.20,11.78,163.78,0.00,59.25,19.00,7.00,19005.00,3502.00,596.00,9868.00,0.00,5039.00
2019,1,AA,American Airlines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",298.00,63.00,20.80,2.34,22.43,0.00,17.43,6.00,0.00,2404.00,946.00,83.00,653.00,0.00,722.00
2019,1,AA,American Airlines Network,SJU,"San Juan, PR: Luis Munoz Marin International",368.00,77.00,36.90,0.92,20.52,1.22,17.44,0.00,0.00,4038.00,2020.00,102.00,734.00,35.00,1147.00
2019,1,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",421.00,100.00,35.87,4.74,30.60,0.00,28.79,2.00,0.00,4376.00,1646.00,299.00,743.00,0.00,1688.00
2019,1,AA,American Airlines Network,SMF,"Sacramento, CA: Sacramento International",339.00,45.00,23.93,0.63,6.22,0.00,14.23,1.00,1.00,2012.00,1068.00,18.00,198.00,0.00,728.00
2019,1,AA,American Airlines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",484.00,81.00,30.17,3.92,26.79,0.00,20.12,5.00,1.00,3455.00,1427.00,175.00,697.00,0.00,1156.00
2019,1,AA,American Airlines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",61.00,9.00,2.59,0.00,3.47,0.93,2.00,0.00,0.00,280.00,75.00,0.00,72.00,14.00,119.00
2019,1,AA,American Airlines Network,STL,"St. Louis, MO: St Louis Lambert International",526.00,113.00,44.58,5.19,26.53,0.07,36.63,11.00,1.00,6123.00,2456.00,256.00,890.00,2.00,2519.00
2019,1,AA,American Airlines Network,STT,"Charlotte Amalie, VI: Cyril E King",116.00,35.00,17.36,0.00,13.48,0.00,4.16,0.00,0.00,1992.00,997.00,0.00,406.00,0.00,589.00
2019,1,AA,American Airlines Network,STX,"Christiansted, VI: Henry E. Rohlsen",66.00,11.00,5.64,0.00,1.82,0.44,3.10,0.00,0.00,277.00,169.00,0.00,38.00,7.00,63.00
2019,1,AA,American Airlines Network,SYR,"Syracuse, NY: Syracuse Hancock International",53.00,11.00,3.64,0.00,1.02,0.00,6.34,1.00,1.00,344.00,103.00,0.00,25.00,0.00,216.00
2019,1,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",1139.00,220.00,76.64,12.09,69.63,0.22,61.42,11.00,4.00,9889.00,3155.00,862.00,2268.00,22.00,3582.00
2019,1,AA,American Airlines Network,TUL,"Tulsa, OK: Tulsa International",242.00,39.00,20.02,0.02,6.16,0.00,12.80,1.00,0.00,2398.00,1193.00,1.00,175.00,0.00,1029.00
2019,1,AA,American Airlines Network,TUS,"Tucson, AZ: Tucson International",356.00,75.00,28.56,7.96,15.48,0.24,22.76,4.00,0.00,3899.00,1869.00,313.00,476.00,8.00,1233.00
2019,1,AA,American Airlines Network,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",91.00,18.00,10.03,3.13,2.35,0.00,2.49,1.00,2.00,1002.00,510.00,160.00,90.00,0.00,242.00
2019,1,AA,American Airlines Network,XNA,"Fayetteville, AR: Northwest Arkansas Regional",49.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,47.00,47.00,0.00,0.00,0.00,0.00
2019,1,AS,Alaska Airlines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",31.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,24.00,0.00,0.00,24.00,0.00,0.00
2019,1,AS,Alaska Airlines Network,ADK,"Adak Island, AK: Adak",9.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,36.00,0.00,0.00,0.00,0.00
2019,1,AS,Alaska Airlines Network,ADQ,"Kodiak, AK: Kodiak Airport",53.00,12.00,7.88,0.94,0.18,0.00,3.00,0.00,0.00,677.00,367.00,145.00,18.00,0.00,147.00
2019,1,AS,Alaska Airlines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1179.00,125.00,31.90,5.82,36.79,1.80,48.70,24.00,2.00,5993.00,1553.00,319.00,1079.00,38.00,3004.00
2019,1,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",36.00,3.00,0.89,0.00,1.11,0.00,1.00,0.00,0.00,61.00,15.00,0.00,19.00,0.00,27.00
2019,1,AS,Alaska Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",134.00,50.00,11.81,0.00,23.27,0.00,14.92,0.00,0.00,3034.00,836.00,0.00,1017.00,0.00,1181.00
2019,1,AS,Alaska Airlines Network,BET,"Bethel, AK: Bethel Airport",70.00,8.00,1.75,1.82,1.41,0.00,3.01,4.00,1.00,543.00,144.00,170.00,48.00,0.00,181.00
2019,1,AS,Alaska Airlines Network,BLI,"Bellingham, WA: Bellingham International",64.00,4.00,1.79,0.00,1.21,0.00,1.00,1.00,0.00,123.00,66.00,0.00,32.00,0.00,25.00
2019,1,AS,Alaska Airlines Network,BNA,"Nashville, TN: Nashville International",63.00,13.00,2.81,0.00,5.75,0.00,4.44,0.00,0.00,960.00,297.00,0.00,310.00,0.00,353.00
2019,1,AS,Alaska Airlines Network,BOI,"Boise, ID: Boise Air Terminal",32.00,2.00,0.00,0.00,1.56,0.00,0.44,0.00,0.00,34.00,0.00,0.00,26.00,0.00,8.00
2019,1,AS,Alaska Airlines Network,BOS,"Boston, MA: Logan International",213.00,33.00,8.39,0.00,21.06,0.00,3.55,7.00,0.00,2192.00,415.00,0.00,1670.00,0.00,107.00
2019,1,AS,Alaska Airlines Network,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",62.00,5.00,0.07,1.00,1.06,0.00,2.87,2.00,2.00,122.00,2.00,27.00,32.00,0.00,61.00
2019,1,AS,Alaska Airlines Network,BUR,"Burbank, CA: Bob Hope",74.00,7.00,2.00,0.00,2.14,0.00,2.86,0.00,0.00,190.00,72.00,0.00,50.00,0.00,68.00
2019,1,AS,Alaska Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",114.00,20.00,7.09,0.00,11.63,0.00,1.28,0.00,0.00,809.00,368.00,0.00,393.00,0.00,48.00
2019,1,AS,Alaska Airlines Network,CDV,"Cordova, AK: Merle K Mudhole Smith",60.00,8.00,2.42,1.00,2.01,0.00,2.57,4.00,1.00,391.00,158.00,24.00,71.00,0.00,138.00
2019,1,AS,Alaska Airlines Network,CHS,"Charleston, SC: Charleston AFB/International",22.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,88.00,88.00,0.00,0.00,0.00,0.00
2019,1,QX,Horizon Air,LAS,"Las Vegas, NV: McCarran International",25.00,7.00,1.07,0.72,4.25,0.00,0.96,0.00,0.00,266.00,46.00,34.00,120.00,0.00,66.00
2019,1,QX,Horizon Air,LAX,"Los Angeles, CA: Los Angeles International",86.00,17.00,6.42,2.15,5.95,0.00,2.49,0.00,1.00,963.00,590.00,44.00,158.00,0.00,171.00
2019,1,QX,Horizon Air,MFR,"Medford, OR: Rogue Valley International - Medford",233.00,33.00,12.55,3.48,9.32,0.00,7.65,3.00,0.00,1261.00,502.00,207.00,260.00,0.00,292.00
2019,1,QX,Horizon Air,MSO,"Missoula, MT: Missoula International",158.00,26.00,7.69,0.74,12.91,0.00,4.66,0.00,1.00,961.00,407.00,20.00,288.00,0.00,246.00
2019,1,QX,Horizon Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",6.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,47.00,0.00,0.00,47.00,0.00,0.00
2019,1,QX,Horizon Air,OAK,"Oakland, CA: Metropolitan Oakland International",111.00,15.00,8.63,0.00,2.93,0.00,3.44,0.00,0.00,710.00,477.00,0.00,78.00,0.00,155.00
2019,1,QX,Horizon Air,OKC,"Oklahoma City, OK: Will Rogers World",31.00,11.00,3.17,0.00,7.83,0.00,0.00,0.00,0.00,326.00,102.00,0.00,224.00,0.00,0.00
2019,1,QX,Horizon Air,ONT,"Ontario, CA: Ontario International",92.00,27.00,10.96,0.00,11.84,0.00,4.20,0.00,0.00,992.00,521.00,0.00,345.00,0.00,126.00
2019,1,QX,Horizon Air,PDX,"Portland, OR: Portland International",1841.00,215.00,71.62,5.72,56.42,0.42,80.82,25.00,4.00,9598.00,2995.00,308.00,1808.00,8.00,4479.00
2019,1,QX,Horizon Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",25.00,3.00,1.40,0.00,1.60,0.00,0.00,0.00,0.00,107.00,81.00,0.00,26.00,0.00,0.00
2019,1,QX,Horizon Air,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",209.00,40.00,10.00,2.89,15.15,0.00,11.95,3.00,1.00,1462.00,353.00,302.00,378.00,0.00,429.00
2019,1,QX,Horizon Air,PSP,"Palm Springs, CA: Palm Springs International",5.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,16.00,0.00,0.00,16.00,0.00,0.00
2019,1,QX,Horizon Air,PUW,"Pullman, WA: Pullman Moscow Regional",120.00,21.00,8.15,4.46,4.98,0.00,3.41,18.00,1.00,839.00,312.00,258.00,130.00,0.00,139.00
2019,1,QX,Horizon Air,RDM,"Bend/Redmond, OR: Roberts Field",298.00,45.00,13.41,2.65,18.57,0.00,10.37,19.00,1.00,1677.00,423.00,171.00,490.00,0.00,593.00
2019,1,QX,Horizon Air,RNO,"Reno, NV: Reno/Tahoe International",196.00,24.00,13.09,0.00,7.48,0.00,3.43,0.00,0.00,979.00,531.00,0.00,277.00,0.00,171.00
2019,1,QX,Horizon Air,SAN,"San Diego, CA: San Diego International",54.00,12.00,2.00,0.00,5.52,0.00,4.48,0.00,0.00,418.00,104.00,0.00,169.00,0.00,145.00
2019,1,QX,Horizon Air,SBA,"Santa Barbara, CA: Santa Barbara Municipal",31.00,6.00,1.14,0.00,3.90,0.00,0.96,0.00,0.00,150.00,33.00,0.00,90.00,0.00,27.00
2019,1,QX,Horizon Air,SBP,"San Luis Obispo, CA: San Luis County Regional",25.00,7.00,4.02,0.00,2.98,0.00,0.00,0.00,0.00,286.00,186.00,0.00,100.00,0.00,0.00
2019,1,QX,Horizon Air,SEA,"Seattle, WA: Seattle/Tacoma International",3483.00,659.00,89.11,23.53,375.95,0.00,170.41,91.00,2.00,26998.00,5406.00,1548.00,11522.00,0.00,8522.00
2019,1,QX,Horizon Air,SFO,"San Francisco, CA: San Francisco International",230.00,48.00,10.13,0.09,22.09,0.00,15.68,15.00,22.00,3094.00,580.00,20.00,1306.00,0.00,1188.00
2019,1,QX,Horizon Air,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",36.00,4.00,0.00,0.00,0.88,0.25,2.87,0.00,0.00,165.00,0.00,0.00,44.00,7.00,114.00
2019,1,QX,Horizon Air,SMF,"Sacramento, CA: Sacramento International",163.00,15.00,5.60,0.00,2.98,0.00,6.42,1.00,0.00,458.00,186.00,0.00,89.00,0.00,183.00
2019,1,QX,Horizon Air,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",186.00,43.00,7.69,0.19,17.55,0.00,17.58,17.00,0.00,2383.00,367.00,15.00,732.00,0.00,1269.00
2019,1,QX,Horizon Air,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",110.00,25.00,3.34,0.15,13.77,0.00,7.74,0.00,0.00,1682.00,166.00,14.00,468.00,0.00,1034.00
2019,1,QX,Horizon Air,SUN,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",31.00,5.00,2.00,0.00,2.04,0.00,0.96,0.00,0.00,276.00,100.00,0.00,56.00,0.00,120.00
2019,1,QX,Horizon Air,YKM,"Yakima, WA: Yakima Air Terminal/McAllister Field",120.00,19.00,6.44,1.89,8.07,0.00,2.61,6.00,0.00,805.00,345.00,105.00,230.00,0.00,125.00
2019,1,UA,United Air Lines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",57.00,9.00,1.12,1.09,2.83,0.00,3.97,3.00,0.00,662.00,161.00,67.00,73.00,0.00,361.00
2019,1,UA,United Air Lines Network,ALB,"Albany, NY: Albany International",35.00,13.00,1.44,2.90,5.52,0.00,3.15,2.00,0.00,1190.00,97.00,408.00,230.00,0.00,455.00
2019,1,UA,United Air Lines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",43.00,9.00,4.15,0.00,3.81,0.00,1.04,0.00,2.00,379.00,199.00,0.00,134.00,0.00,46.00
2019,1,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",272.00,58.00,12.44,1.05,21.69,0.00,22.81,1.00,0.00,2762.00,645.00,38.00,607.00,0.00,1472.00
2019,1,UA,United Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",514.00,68.00,14.66,5.34,20.08,0.00,27.92,2.00,0.00,4193.00,1158.00,382.00,930.00,0.00,1723.00
2019,1,UA,United Air Lines Network,BDL,"Hartford, CT: Bradley International",118.00,25.00,7.94,4.36,6.09,0.00,6.61,6.00,0.00,1785.00,312.00,293.00,147.00,0.00,1033.00
2019,1,UA,United Air Lines Network,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",4.00,2.00,1.14,0.00,0.00,0.00,0.86,0.00,0.00,100.00,50.00,0.00,0.00,0.00,50.00
2019,1,UA,United Air Lines Network,BIL,"Billings, MT: Billings Logan International",54.00,9.00,3.15,1.48,2.16,0.00,2.21,1.00,0.00,569.00,231.00,74.00,92.00,0.00,172.00
2019,1,UA,United Air Lines Network,BNA,"Nashville, TN: Nashville International",223.00,45.00,9.14,4.63,15.90,0.00,15.33,8.00,0.00,3036.00,584.00,478.00,658.00,0.00,1316.00
2019,1,UA,United Air Lines Network,BOI,"Boise, ID: Boise Air Terminal",61.00,10.00,3.96,0.00,2.65,0.00,3.39,0.00,0.00,399.00,202.00,0.00,80.00,0.00,117.00
2019,1,UA,United Air Lines Network,BOS,"Boston, MA: Logan International",951.00,225.00,48.57,10.02,103.57,0.00,62.85,36.00,1.00,22281.00,3622.00,977.00,10961.00,0.00,6721.00
2019,1,UA,United Air Lines Network,BQN,"Aguadilla, PR: Rafael Hernandez",31.00,9.00,2.81,0.00,2.59,0.00,3.60,0.00,0.00,331.00,65.00,0.00,105.00,0.00,161.00
2019,1,UA,United Air Lines Network,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,1,UA,United Air Lines Network,BTV,"Burlington, VT: Burlington International",62.00,21.00,0.66,2.74,7.54,0.00,10.06,6.00,1.00,1638.00,61.00,164.00,459.00,0.00,954.00
2019,1,UA,United Air Lines Network,BUF,"Buffalo, NY: Buffalo Niagara International",29.00,4.00,0.86,0.02,0.40,0.00,2.72,2.00,0.00,420.00,32.00,5.00,12.00,0.00,371.00
2019,1,UA,United Air Lines Network,BUR,"Burbank, CA: Bob Hope",31.00,4.00,0.00,0.00,1.56,0.00,2.44,2.00,0.00,277.00,0.00,0.00,63.00,0.00,214.00
2019,1,UA,United Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",226.00,53.00,11.08,4.37,26.39,0.00,11.15,6.00,1.00,2711.00,735.00,428.00,862.00,0.00,686.00
2019,1,UA,United Air Lines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",159.00,25.00,4.80,2.04,5.20,0.00,12.97,6.00,0.00,1587.00,289.00,128.00,224.00,0.00,946.00
2019,1,UA,United Air Lines Network,CHS,"Charleston, SC: Charleston AFB/International",69.00,18.00,3.23,2.10,3.84,0.00,8.83,2.00,0.00,1632.00,277.00,130.00,195.00,0.00,1030.00
2019,1,UA,United Air Lines Network,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",59.00,10.00,3.47,0.00,2.79,0.00,3.74,3.00,0.00,624.00,238.00,0.00,103.00,0.00,283.00
2019,1,UA,United Air Lines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",530.00,115.00,23.93,9.39,37.75,0.00,43.94,11.00,0.00,7215.00,1384.00,642.00,1433.00,0.00,3756.00
2019,1,UA,United Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",59.00,14.00,3.35,0.74,1.39,0.00,8.51,1.00,0.00,683.00,159.00,34.00,40.00,0.00,450.00
2019,1,UA,United Air Lines Network,CMH,"Columbus, OH: John Glenn Columbus International",104.00,23.00,2.89,3.12,6.57,0.00,10.42,4.00,0.00,1381.00,121.00,165.00,172.00,0.00,923.00
2019,1,UA,United Air Lines Network,CRP,"Corpus Christi, TX: Corpus Christi International",19.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,86.00,86.00,0.00,0.00,0.00,0.00
2019,1,UA,United Air Lines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",122.00,18.00,4.40,3.70,6.70,0.00,3.20,3.00,0.00,1744.00,235.00,756.00,175.00,0.00,578.00
2019,1,UA,United Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",325.00,82.00,17.41,9.87,26.86,0.00,27.87,9.00,3.00,5452.00,889.00,635.00,1165.00,0.00,2763.00
2019,1,UA,United Air Lines Network,DEN,"Denver, CO: Denver International",5063.00,672.00,169.25,35.04,280.10,0.00,187.61,27.00,2.00,46571.00,12478.00,2124.00,11324.00,0.00,20645.00
2019,1,UA,United Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",328.00,66.00,16.84,6.39,17.56,0.00,25.21,12.00,0.00,4439.00,954.00,418.00,578.00,0.00,2489.00
2019,1,UA,United Air Lines Network,DLH,"Duluth, MN: Duluth International",30.00,9.00,1.96,2.10,0.32,0.00,4.62,3.00,0.00,916.00,72.00,220.00,22.00,0.00,602.00
2019,1,UA,United Air Lines Network,DSM,"Des Moines, IA: Des Moines International",95.00,27.00,7.24,2.66,5.90,0.00,11.20,2.00,0.00,2380.00,655.00,225.00,251.00,0.00,1249.00
2019,1,UA,United Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",95.00,36.00,10.80,0.67,21.51,0.00,3.03,0.00,1.00,2459.00,487.00,10.00,928.00,0.00,1034.00
2019,1,UA,United Air Lines Network,EGE,"Eagle, CO: Eagle County Regional",107.00,18.00,3.80,3.76,9.55,0.00,0.89,5.00,0.00,1157.00,263.00,409.00,440.00,0.00,45.00
2019,1,UA,United Air Lines Network,ELP,"El Paso, TX: El Paso International",22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,1,UA,United Air Lines Network,EUG,"Eugene, OR: Mahlon Sweet Field",70.00,6.00,1.37,0.00,0.22,0.00,4.40,1.00,0.00,430.00,40.00,0.00,10.00,0.00,380.00
2019,1,UA,United Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",4287.00,1201.00,154.89,21.68,822.41,0.00,202.01,31.00,13.00,96191.00,14677.00,1469.00,59685.00,0.00,20360.00
2019,1,UA,United Air Lines Network,FCA,"Kalispell, MT: Glacier Park International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,1,UA,United Air Lines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",626.00,128.00,23.57,8.28,42.50,0.00,53.65,3.00,4.00,7993.00,1580.00,340.00,1623.00,0.00,4450.00
2019,1,UA,United Air Lines Network,FSD,"Sioux Falls, SD: Joe Foss Field",26.00,6.00,0.38,0.00,0.63,0.00,4.99,0.00,0.00,275.00,17.00,0.00,36.00,0.00,222.00
2019,1,UA,United Air Lines Network,GEG,"Spokane, WA: Spokane International",95.00,16.00,5.02,0.27,6.12,0.00,4.59,5.00,0.00,672.00,195.00,4.00,245.00,0.00,228.00
2019,1,UA,United Air Lines Network,GRR,"Grand Rapids, MI: Gerald R. Ford International",53.00,15.00,3.00,3.53,3.34,0.00,5.13,2.00,0.00,981.00,224.00,159.00,120.00,0.00,478.00
2019,1,UA,United Air Lines Network,GSP,"Greer, SC: Greenville-Spartanburg International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,1,UA,United Air Lines Network,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,1,UA,United Air Lines Network,GUM,"Guam, TT: Guam International",72.00,13.00,2.12,0.33,3.01,0.00,7.54,1.00,0.00,485.00,84.00,13.00,112.00,0.00,276.00
2019,1,UA,United Air Lines Network,HDN,"Hayden, CO: Yampa Valley",40.00,3.00,0.88,0.00,2.00,0.00,0.12,0.00,1.00,107.00,59.00,0.00,40.00,0.00,8.00
2019,1,UA,United Air Lines Network,HNL,"Honolulu, HI: Daniel K Inouye International",390.00,75.00,30.11,1.77,35.39,0.00,7.73,1.00,1.00,5728.00,2041.00,76.00,1348.00,0.00,2263.00
2019,1,UA,United Air Lines Network,IAD,"Washington, DC: Washington Dulles International",1825.00,255.00,68.61,10.29,102.93,0.00,73.16,14.00,8.00,17218.00,5570.00,662.00,3156.00,0.00,7830.00
2019,1,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",4980.00,591.00,159.70,21.91,223.82,0.00,185.56,18.00,3.00,33481.00,9523.00,1087.00,6984.00,0.00,15887.00
2019,1,UA,United Air Lines Network,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",35.00,9.00,3.83,0.00,1.05,0.00,4.13,0.00,0.00,362.00,122.00,0.00,18.00,0.00,222.00
2019,1,UA,United Air Lines Network,IND,"Indianapolis, IN: Indianapolis International",41.00,14.00,4.39,0.00,5.26,0.00,4.35,1.00,0.00,706.00,148.00,0.00,215.00,0.00,343.00
2019,1,UA,United Air Lines Network,ITO,"Hilo, HI: Hilo International",17.00,1.00,0.06,0.00,0.19,0.00,0.75,0.00,0.00,16.00,1.00,0.00,3.00,0.00,12.00
2019,1,UA,United Air Lines Network,JAC,"Jackson, WY: Jackson Hole",139.00,18.00,6.96,4.71,2.80,0.00,3.52,2.00,6.00,1176.00,325.00,286.00,211.00,0.00,354.00
2019,1,UA,United Air Lines Network,JAX,"Jacksonville, FL: Jacksonville International",87.00,12.00,5.18,0.00,2.63,0.00,4.18,2.00,0.00,799.00,223.00,0.00,112.00,0.00,464.00
2019,1,UA,United Air Lines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",175.00,23.00,6.18,0.68,8.78,0.00,7.37,0.00,0.00,1876.00,333.00,183.00,365.00,0.00,995.00
2019,1,UA,United Air Lines Network,LAS,"Las Vegas, NV: McCarran International",1119.00,207.00,55.59,7.07,83.46,0.00,60.88,8.00,1.00,12244.00,3158.00,309.00,3723.00,0.00,5054.00
2019,1,UA,United Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",2116.00,335.00,68.22,19.79,151.42,0.00,95.57,13.00,6.00,23088.00,4456.00,1106.00,6266.00,0.00,11260.00
2019,1,UA,United Air Lines Network,LGA,"New York, NY: LaGuardia",648.00,212.00,27.87,10.99,129.07,0.00,44.07,12.00,3.00,16960.00,2079.00,891.00,8604.00,0.00,5386.00
2019,1,UA,United Air Lines Network,LIH,"Lihue, HI: Lihue Airport",108.00,19.00,5.88,0.00,8.16,0.00,4.95,0.00,2.00,991.00,254.00,0.00,236.00,0.00,501.00
2019,1,UA,United Air Lines Network,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",33.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,51.00,51.00,0.00,0.00,0.00,0.00
2019,1,UA,United Air Lines Network,MCI,"Kansas City, MO: Kansas City International",161.00,33.00,11.37,2.71,6.59,0.00,12.33,3.00,1.00,2216.00,823.00,210.00,282.00,0.00,901.00
2019,1,UA,United Air Lines Network,MCO,"Orlando, FL: Orlando International",1008.00,173.00,42.11,14.57,65.69,0.00,50.63,4.00,0.00,10231.00,2446.00,742.00,2365.00,0.00,4678.00
2019,1,UA,United Air Lines Network,MDT,"Harrisburg, PA: Harrisburg International",1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,24.00,0.00,0.00,0.00,0.00
2019,1,UA,United Air Lines Network,MEM,"Memphis, TN: Memphis International",53.00,8.00,0.02,0.00,1.19,0.00,6.79,0.00,0.00,510.00,3.00,0.00,25.00,0.00,482.00
2019,1,UA,United Air Lines Network,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",71.00,11.00,1.22,0.89,0.24,0.00,8.65,0.00,0.00,677.00,109.00,24.00,9.00,0.00,535.00
2019,1,UA,United Air Lines Network,MFR,"Medford, OR: Rogue Valley International - Medford",31.00,4.00,2.17,0.08,0.00,0.00,1.75,0.00,0.00,293.00,170.00,5.00,0.00,0.00,118.00
2019,1,UA,United Air Lines Network,MIA,"Miami, FL: Miami International",442.00,86.00,17.65,8.13,32.18,0.00,28.04,3.00,0.00,5028.00,991.00,507.00,1320.00,0.00,2210.00
2019,1,UA,United Air Lines Network,MKE,"Milwaukee, WI: General Mitchell International",,,,,,,,,,,,,,,
